Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
915,5.330667425,7.45466603,3.157551483,76.27093387,65.3327155
683,2.910010647,7.905773807,1.617623825,77.81100612,83.62751116
585,3.188286734,8.199123169,1.715540114,82.23006367,88.48830724
478,2.25237578,4.230198746,3.340481748,82.82703,69.99937118
666,2.353205209,5.832254929,3.470845279,76.51880018,83.00752442
808,2.652821242,6.641824171,1.376946231,76.84195608,75.82012914
1040,3.352733784,5.63227503,1.812243006,74.29087628,78.33463535
382,2.090804965,9.221237621,1.757692281,75.08415612,83.49631846
595,3.985342987,5.392746235,3.124794709,77.27318463,73.02905258
550,5.336468654,9.64562224,1.935837073,75.26636473,74.79393435
1043,3.678934115,6.98240538,1.811872956,81.81523311,79.83775817
596,2.446912305,6.88673152,2.110001254,76.53378789,72.15470463
521,2.729977231,4.818371071,1.827280009,74.06622043,85.27127214
737,3.622098489,8.72302626,3.008592278,73.8226128,82.84840888
1368,4.431744934,4.734390053,2.004665223,78.72311649,77.63564218
730,1.728462981,4.873426531,2.603206749,75.54189635,71.89168744
489,4.257637994,7.949940378,3.537853906,76.45790765,74.24358551
524,2.271233227,5.599198784,3.374839294,75.19588881,80.25312165
1137,3.659531742,6.354141365,6.190768639,77.2872189,85.35891106
890,3.280272452,4.780121415,3.175736418,77.29396106,69.71297601
783,2.313158198,5.489738648,3.01705444,76.96760877,78.5740347
670,2.128324899,6.18180581,2.54648066,76.10431562,76.42600437
961,3.205104638,7.413039973,2.921350569,74.70632966,83.89771092
1299,3.257452309,2.357280154,1.00943878,76.09548156,83.92832111
820,2.283478583,5.455012283,4.640130934,76.26984433,81.21946247
647,3.787867986,7.335637016,2.432584809,76.07626578,86.54775038
631,3.063391312,2.921387232,1.822771587,75.82687215,81.80756225
1312,3.534217896,4.122034978,2.098067438,75.82120001,88.65335915
563,4.131017397,7.809702668,2.402800217,77.31557702,81.60473639
420,2.389656257,6.538598508,2.551462963,74.91994439,88.09973465
889,3.902420086,3.186046043,2.661034137,75.74791675,89.09457019
814,4.287330885,4.946552567,1.078231302,75.65640322,76.34734463
567,2.277037843,5.432699394,1.935466576,76.3471063,70.3135057
600,4.323832947,1.229614024,0.934607519,84.71570701,79.02793858
672,2.252810242,5.949872638,2.237035664,83.44676949,75.42586593
830,3.671951001,6.420927739,1.719839676,77.14451037,82.4254059
1017,1.985613285,6.745207319,4.473806411,78.16224297,67.50150231
829,3.582282396,5.129312925,2.29827647,85.70189103,66.91730718
668,4.09491703,4.577649778,1.511991671,78.17894167,76.82597081
785,4.055982736,7.141314002,1.57939556,76.52076462,81.4053339
558,4.554499217,7.29499322,1.776481776,75.77997556,81.27390624
1172,4.999245745,8.116638001,2.438667933,77.10283142,70.09768939
992,3.392233335,4.237316903,1.771559288,78.04444259,74.36199482
571,3.562234894,7.634627697,2.680775148,76.31956202,69.89012285
559,2.597033384,4.848940685,2.900292807,77.19555301,71.20038904
496,4.459980724,5.112131186,2.563189068,85.24736371,73.00364177
810,2.182077363,3.829218373,2.211181184,75.95915224,79.91417325
593,3.704866606,4.688854205,2.187299541,78.00913329,75.90793302
773,5.135056326,8.003806924,2.662775933,75.83022232,87.44933382
984,2.485725522,3.066424544,2.676181288,75.43894976,86.53411917
989,4.063500662,15.16261696,2.711091794,84.40050493,85.15889179
795,2.392265246,4.737050979,2.830403601,75.88899539,87.14946455
910,3.620408198,1.811607536,3.197963606,76.19940115,76.46016067
887,3.84084007,6.051232379,2.455383875,74.61783471,83.9662892
507,2.504578588,6.195416353,2.235021624,76.3409042,79.15160441
414,3.928895846,4.468992595,1.740372554,74.46148927,80.17177589
585,3.964212882,7.544531385,3.640915985,75.7857254,71.14470048
780,2.213466287,5.677759138,3.817817635,75.10701444,71.12944771
1075,2.536085594,2.62515251,1.163808816,74.84719881,85.26150237
1027,2.539029966,6.920598582,1.332577886,77.72758913,72.76748413
1071,5.042779975,12.42793221,1.517244296,76.49238839,71.58828776
541,2.830232936,5.29925844,2.439189054,76.77952191,78.40950868
597,4.070545154,8.00492032,1.47229715,75.35300941,64.21434675
997,0.612139771,4.683000051,1.485607878,82.38286599,78.12594093
871,3.303568728,5.380864102,1.223588132,75.87465924,82.08243676
530,2.379069723,6.959231351,1.88612217,75.66528943,78.28691537
576,3.462210519,6.808918945,2.147551918,85.44915136,85.23578632
525,3.945840092,11.90858961,1.724396691,76.85727496,80.15108577
964,3.328394282,9.037388784,3.324936855,77.67604754,73.74955535
736,4.819009267,10.29128001,2.307268338,79.79901927,69.88218506
641,2.213302649,6.676801048,3.619818,74.68322961,79.08925326
727,2.599294927,8.230679718,3.444820934,84.38654783,82.49547164
517,1.914380889,4.729194328,1.411650927,75.98126479,82.74790072
1221,4.701245903,17.7111263,1.686513385,85.25213769,92.65089029
898,2.40327124,8.099516362,2.140091551,76.45676408,86.68130529
435,2.64552132,9.246408782,1.966846495,74.99365525,87.93987455
1181,3.288422379,5.959168158,2.261465942,75.3986277,76.0210888
1006,3.898007789,9.923163106,1.039166536,75.59273794,85.46029004
469,3.99855817,3.525242354,3.114488962,74.98083912,79.95701444
511,3.19598029,9.744399108,2.247576291,76.25461763,74.70292774
512,2.048114995,6.183999921,0.590850395,77.42908208,78.3157591
434,2.862170795,7.548703531,3.459477916,76.38586286,88.11242379
107,3.512235723,5.047615462,2.05320502,76.40848807,71.593851
892,3.697380019,6.039904454,1.21608772,76.52026377,77.60951204
601,2.824852808,4.765594824,2.807698743,77.8274572,81.19890287
572,3.416092698,1.726348249,5.623221287,78.45838066,77.53704847
1570,2.222361709,7.591355855,0.140922734,74.71211004,78.53403194
1062,3.175405936,5.861243929,2.188356705,77.07187406,83.65124879
1396,3.900252675,9.164377974,2.649029192,76.30300316,83.63043839
537,3.721734597,5.380306475,1.468474957,84.66004687,91.68934276
890,3.661247011,6.001894253,4.349046205,84.57667391,75.51493452
1013,2.716310543,8.349537852,2.272053348,74.78587681,71.47839754
1129,2.661456408,7.424962083,3.568117162,76.5697016,80.61987681
798,3.545655486,7.221073454,2.100916105,76.643485,66.01592798
627,4.83523301,4.825515495,4.048595263,78.63345807,82.50868624
871,4.528298265,4.772297837,2.41906592,77.50811269,76.04657088
712,2.910770904,7.611315198,1.964709147,76.26881248,81.28785994
636,3.543087943,9.451211484,2.296507802,77.05746823,70.71579872
727,1.84468643,4.020841363,1.589151733,84.12976796,80.21459029
474,5.111711629,10.24167247,2.39184792,79.103701,68.16258524
678,3.523711723,5.65494601,2.928218175,86.63313573,79.25134945
517,4.251018231,7.459563638,1.696044354,74.8272837,87.13420841
1594,3.076726264,5.694514478,1.800675506,76.67021281,68.11085127
477,2.917136533,7.350130534,1.690907525,74.36082159,70.16059642
533,3.065851748,5.083220983,0.919449683,76.11314431,86.2829865
922,2.429554752,7.803858545,2.962969836,77.04847181,84.12878701
782,4.265432111,7.513418804,2.962041411,76.45882797,76.31444827
394,1.928600088,8.928887729,6.229349133,77.8909604,75.07678986
530,5.061578455,9.394167646,5.471405892,77.65356334,73.82085858
740,2.173833409,5.295324492,1.727040576,76.19038727,80.64963779
821,2.415754704,8.474087461,2.199621102,76.02945192,69.30120611
903,4.593058646,4.669443362,2.787302655,76.39975404,69.50489101
799,3.188121536,4.362496917,4.598425847,74.99810683,77.89609672
1331,2.310082322,6.926832174,1.465488271,77.08798849,83.25931245
1302,3.989126589,8.655671234,2.229417353,83.04941798,84.7993255
1334,3.877046868,6.62564613,1.109298619,79.92586546,81.27620476
491,2.570596099,7.08098326,1.502481828,78.20115214,80.78373612
562,2.774861833,4.509969892,3.493591588,77.58542197,72.07393014
1392,2.468040214,5.791023665,2.698405292,75.65205154,80.17721626
850,3.996281296,3.968514544,1.752938066,73.21837247,72.77117893
1108,3.587614093,7.152263983,1.504648152,76.55715821,77.42404684
489,4.150486623,8.020215518,2.881867784,75.7347202,84.09289889
434,4.622657701,4.860942302,2.41697045,76.05697058,80.8563777
646,5.133339354,4.685018806,1.242309766,78.47999375,74.11541486
478,3.524871002,2.989174078,3.046544549,75.0407826,87.46590124
794,3.800385115,13.63216327,2.486406556,78.36269842,85.91276112
555,2.023235907,10.60337158,1.788619587,77.47546246,83.79647866
447,3.28521451,6.285034572,2.654678073,75.54156236,75.83445639
934,3.893153901,12.71183986,1.928873531,76.57876225,84.96382753
780,4.034617736,6.600105195,2.756357956,75.36950028,74.22535894
1062,4.535195957,9.200885398,6.279026864,76.95119833,93.83655551
591,3.920064229,0.326801389,2.933617512,76.43856753,70.29171674
580,3.970901239,7.505531559,2.659926925,77.7158501,74.98940343
681,4.355864609,7.645249069,1.86059839,79.98666697,69.34445073
1011,2.488573805,0.045126043,1.121053765,82.46614032,77.32389778
701,4.734401039,11.16759709,3.294511182,75.67717599,74.7046806
776,2.924142082,16.77034624,1.141069925,76.86188644,84.86031415
905,2.521784739,4.834102077,1.103456315,78.36031675,69.92125626
785,2.533579498,6.04931132,3.469474914,75.9482621,82.64772472
915,3.551746744,7.38567883,2.909236998,75.47661299,78.82674678
807,2.509818578,4.939995874,0.394536364,75.9479456,78.08920879
858,3.172220265,15.1850034,2.567935786,84.68824434,73.13681794
717,1.886187971,6.228441554,1.834870198,76.27951076,84.21519153
447,3.658044245,10.7112065,3.176397491,75.23468743,85.18432056
592,1.988394812,4.344370895,2.129278496,75.9271728,80.86582891
392,4.934796238,4.547377409,1.532905896,79.88819085,69.73595504
608,3.988734856,8.7555983,1.79495641,77.23817229,67.97746694
755,3.411253719,10.09308534,5.300153065,76.90165635,82.65698725
649,3.15734273,2.403212327,1.127596502,78.41389059,75.15250076
438,3.326197375,4.326732721,1.271425401,75.67293402,77.89419504
567,4.476489425,3.263009037,1.614253824,76.94145141,73.8235855
845,3.779472379,7.825719783,1.560637789,76.41089699,86.06718086
757,3.794209789,11.59543454,2.744146333,81.07224267,87.65346311
487,4.413330459,6.404083377,1.847837917,84.05091778,89.36933557
808,5.054627922,11.7628468,1.498094867,78.14847599,81.13397422
1155,2.450425427,5.131002738,2.675097789,77.79501932,73.17441122
1359,4.169003462,9.383692497,5.717631999,85.74915438,89.29229179
1320,2.786972437,11.21617639,1.342870813,77.3110225,72.28285509
132,2.062610913,5.912451937,3.208835096,77.52278057,74.86194985
610,3.319233269,5.308322096,2.867980996,81.31018789,72.74053928
552,4.204462313,7.180751036,2.405770931,80.50069254,71.20536538
931,2.581348056,5.002093689,2.250191685,75.18291514,70.14023882
1247,4.193235096,6.099368647,3.362577529,83.98195993,83.71911365
529,2.95123289,4.581551656,2.53249394,75.26005586,72.86593813
607,4.692884107,7.188208573,0.996438857,77.96952283,67.44994677
598,3.306079805,11.8859021,3.037559972,76.99428165,69.1510664
587,1.978261041,4.906753072,2.193832449,74.92780588,87.22986648
445,2.03829743,6.157711105,1.836834039,85.57003665,78.4939601
491,4.412845949,2.735369064,1.469681882,78.61462701,79.30776956
631,2.785954328,4.438848292,1.249687005,77.44810938,79.89742951
576,3.801908431,5.161796063,3.088958587,79.02867858,92.42412761
543,4.140986189,6.130694896,2.860166991,78.14785775,87.86321343
943,3.25327909,9.294902708,2.545812283,80.34638556,81.73574141
668,2.231051775,6.498061391,2.892444301,76.58595069,81.55990023
655,2.554797774,6.774412819,2.525048078,77.27190443,64.4840174
1005,2.433195923,12.62457218,5.625752207,76.43802377,85.22194077
631,2.675984957,4.405193319,1.949764592,76.51876919,68.50392777
793,5.913287885,3.983175095,1.412738884,74.90018557,68.44749071
521,2.240029489,3.849759419,3.285154846,75.61150865,78.88257926
1039,2.781445779,5.879497934,1.256060338,75.72010091,73.3746841
615,2.780458032,3.198865005,1.592692976,76.39959513,83.59127825
644,3.615298729,18.09114668,4.594391176,75.97495392,65.7455021
969,4.074987667,17.64107325,1.33979203,82.80599897,76.93758625
876,2.651584097,7.795454353,1.460266682,75.96699028,80.55247065
660,5.124605919,3.157558272,1.992785146,76.79948206,86.46552377
761,3.334764167,12.41555461,2.93693852,83.71883682,77.92872489
720,4.196882192,4.684563698,0.698003195,75.63322068,73.9808152
893,2.225755338,6.132337759,2.324529514,74.88975624,73.08507892
975,3.64003238,4.643256346,1.226538012,76.50617385,78.83833751
880,0.815041676,5.896636801,2.344363378,75.78358989,75.0842221
832,2.760863886,12.14191631,2.517668629,76.44365066,80.89157483
673,3.700322036,3.86228847,1.72142408,76.60198051,83.64455635
652,2.066156099,6.478481699,1.880027444,79.41258738,82.54625848
553,3.464157273,1.44006373,2.041477744,77.53405627,72.14714614
550,2.639498855,3.683418181,1.375167655,78.05309403,79.43563385
653,1.698465509,3.985310884,1.902108897,78.15577274,77.19635246
732,4.304621411,8.516174462,1.776624255,75.88799088,80.87955452
573,3.43547217,4.233209562,2.610971838,77.15179045,76.02185834
747,2.350813605,5.107784778,5.329610078,78.20416864,83.36449789
743,5.244466741,4.403791922,2.002025289,78.2047239,74.93703598
738,2.314937905,8.804887261,3.043340179,81.82224817,82.07161018
790,2.600959059,8.359181476,2.121623658,76.64142212,69.46572218
994,5.031661471,5.414262689,1.883497017,76.37004303,86.45979725
827,2.637098952,4.890345807,5.190934581,78.13416584,80.298735
998,2.858738401,8.213761672,2.456866317,76.70937498,79.32290591
426,2.163455189,4.687188892,2.815582732,76.96011217,82.11893507
765,2.904932137,6.633207912,2.980183268,80.65669992,74.46389001
667,5.714216564,8.03302675,0.9102191,74.34189723,73.56634869
631,4.904868284,6.925805982,1.838913721,77.53434608,75.6908666
482,2.147541959,6.791549905,1.694399697,77.5420809,75.72898029
1404,5.527351145,8.37318253,2.098251919,76.1909399,77.73394062
1106,5.476707269,4.688415355,1.326322807,83.66638516,87.83742163
1076,3.781888146,13.33436042,1.729139297,75.31018061,80.278523
540,3.538026599,6.909789299,2.844930314,75.26165846,87.38128605
1423,3.394623306,7.613858211,3.171096206,76.1553853,79.40129233
711,2.426931277,5.778968398,2.372893721,78.93222431,75.82280527
474,2.327242337,8.18935139,1.420848775,74.44951001,80.74402274
659,2.619606545,3.476760265,1.22178639,79.48644064,77.5450195
859,2.982877818,10.49009466,1.861812172,76.02175292,78.77792016
944,4.198863954,5.088805669,4.759353376,84.34897203,86.90469356
629,3.45150323,10.10988216,3.070523645,76.32836754,69.95105763
704,2.299544607,3.063531795,2.228920924,81.57224003,79.13561034
748,2.711045397,5.857467854,3.785342101,77.10810618,82.4034113
840,2.005530495,5.252084184,2.790781178,76.75171279,71.51533827
1052,3.627188758,6.564317473,1.797957089,75.01807827,91.82732245
664,1.894423161,3.411681074,2.994107532,78.58122914,79.47101475
855,2.570889985,6.345438751,1.710409914,77.32681101,76.97560485
767,3.744629783,7.76081271,2.861756695,75.54003359,72.52754416
810,3.864450227,7.035148793,2.993443298,85.23115375,70.7546006
632,3.514689573,14.3580229,2.048843213,75.71980655,75.63176098
550,4.032084936,3.974680269,2.799514495,77.7475973,80.7287039
841,2.141367834,4.033708653,2.934177652,76.10237667,81.37016216
535,2.440138553,10.89612019,2.800110763,74.32832723,79.59691245
576,3.634043154,3.993163192,2.701827676,75.82091193,84.37068183
1513,2.574377229,1.347845098,2.197972427,75.69997849,70.18500064
501,4.04926752,4.395147652,1.971733089,75.04461605,71.56779998
1386,4.277510747,4.24490975,5.807651178,86.68573551,86.43738941
910,5.879543288,10.40230894,6.287979643,75.75595731,68.74851752
752,4.434040786,7.473618752,1.664906753,86.75452613,74.2080694
757,3.658948301,6.949537854,3.058036289,76.30876775,73.09922465
670,2.972062429,3.65454428,2.362098679,76.97016631,76.86466244
636,2.495546437,5.187822951,2.59519138,78.60182861,87.47807641
1267,3.342855121,8.26017208,3.571742907,74.88904685,79.39837564
478,3.681887542,6.430745406,3.045633345,74.07511532,70.07667194
1366,3.147170908,7.328227567,1.954885045,79.61518966,75.07400543
584,3.449902659,10.67167703,1.783039422,77.86642107,75.33501447
492,3.474944645,7.359457716,2.875913891,78.02736208,76.3811612
573,4.628752431,2.913315427,1.610500105,78.68721161,83.11903984
470,3.018126492,4.827767092,2.895687186,74.39514813,90.02029413
825,3.236791351,6.319247141,2.436870748,77.04185298,78.61127808
1056,2.781201639,4.532303358,2.829984251,77.02070344,87.00344326
1148,3.171008528,1.924565463,2.456439322,81.54631078,75.03656392
610,3.084711593,16.34595518,2.249347307,75.769648,67.6445296
1510,2.094807604,4.050774917,3.108044793,88.41232964,82.43784899
483,2.689386112,4.618761239,1.696358672,72.69714659,70.97234931
540,4.777614403,7.532229359,3.917857464,82.18532775,85.45644206
693,2.993050978,7.038203523,0.957194864,83.92071832,68.75971695
937,3.883726887,4.817048619,2.066837604,79.30466345,91.99914171
625,5.618394192,6.188778205,1.13334833,74.16153565,76.83206766
476,3.772830846,7.755828572,2.182554349,75.83305945,86.67289169
958,1.634803328,10.90324305,1.682025845,77.23483398,71.31109004
802,4.716405918,12.76904573,1.376670206,87.38526407,75.86325537
468,4.575782575,4.213051193,1.740869163,77.35780162,77.80614862
670,4.304165201,4.947477076,2.651185024,80.86250601,75.14925624
1413,4.920442494,6.980386718,1.122287258,82.04750504,79.92755751
488,4.240642385,8.059479579,3.117563287,74.13847052,75.59812902
745,3.731986565,6.296358598,1.775715156,75.73280921,77.56750562
1103,2.966570412,6.706472362,1.386683059,75.31306069,74.46314544
653,3.080096864,7.673132578,3.201251101,77.57791738,80.55254584
377,4.669579671,6.518774385,2.301751265,74.70409268,86.77409898
615,2.68830604,10.20058233,2.641846446,73.52953184,75.65401985
740,3.806640944,5.709548117,2.611640706,77.07112177,76.14473872
1345,2.905515913,17.43503347,2.694946008,85.89032055,79.9954413
853,2.639075219,4.72079549,2.037887854,76.8462445,75.46083863
976,5.516937944,6.495546061,5.192165506,75.46148606,68.6951979
638,4.652143151,6.665161391,1.059269569,83.01035346,81.49868924
646,4.410900152,4.813357869,1.326243801,76.61287608,77.23560153
921,2.440271912,6.414959892,1.859351078,73.84381454,71.14292182
723,2.684777401,11.67137588,3.120963383,75.69798852,78.82755279
862,4.35166856,13.84687913,2.460374545,77.99007035,86.77045973
663,3.181474661,7.621597048,1.358566033,75.23178017,79.34329364
517,4.172594824,7.392830603,1.90211158,72.65480328,81.79088851
740,2.365276326,5.841134362,1.635246864,78.09208054,87.11298784
604,2.958023732,7.557572723,3.693686291,74.42904877,69.00632777
573,3.301747685,6.060117932,2.536977781,75.03531775,78.8346534
1344,3.944736227,7.451245421,2.552461713,77.28735082,78.62764287
537,4.156876294,4.950165181,2.970651399,76.29358639,80.9823483
809,4.193358477,16.4248639,2.527094386,79.24640682,77.33917832
1206,3.895751377,5.856936889,1.661437114,77.02162221,74.42977887
628,4.039195136,6.183577434,1.520119245,77.30212797,84.77982805
685,4.295922077,7.34303455,2.434418198,80.44866784,70.69867021
1764,4.640251118,5.994038013,1.880610293,77.05125135,71.21851742
541,3.289524032,7.110999057,2.570495782,75.57038039,76.25447688
603,2.366347738,13.70078309,1.363732149,83.57464544,76.27322499
975,3.007576842,6.204546501,1.597476949,84.33053412,77.73720408
611,3.141443818,8.59229786,1.697853257,75.97609252,73.68879618
784,4.970889053,5.037639604,3.298836101,75.72821681,72.53017512
945,2.973972376,13.66311222,3.078092548,76.93988426,68.56274274
689,4.017338891,7.909809558,3.346292314,74.42957465,80.56400211
493,3.611864995,5.96006489,2.837101538,74.35848392,75.25495088
851,4.5174944,8.038705185,6.455491675,76.68804978,82.02652349
639,4.570177362,16.91125036,3.395250535,78.77547893,73.1522222
547,5.13981526,4.049650455,2.699806114,76.63806486,71.76221785
966,2.600166068,3.355343918,2.712310093,78.36990745,73.25178268
817,1.94583485,5.314042806,1.340624859,75.41117386,82.20509186
689,4.206003756,2.360959762,5.848909612,75.79654392,74.2971868
500,4.345105227,13.80646383,1.566532392,76.85092116,70.03352327
430,2.204474841,5.465012499,3.322512546,77.58549323,77.06680054
820,3.202010748,7.215734107,1.653403711,74.40780914,70.01951164
681,4.680332968,6.32222366,2.082445367,77.8255229,84.12497606
1232,3.412875477,2.230841562,3.172280826,79.67315698,81.97790976
732,2.626008777,5.551948333,2.163336899,75.61894538,88.05642719
890,3.173598895,4.760905999,1.761262596,87.17992836,69.64522393
555,4.055397941,6.169407833,2.15800926,76.12672933,68.3471346
758,4.418989732,4.394948435,1.71405842,78.36880636,91.01044847
575,5.507877775,7.952730909,1.529160117,76.1262302,77.7310277
882,3.016193579,5.052415296,2.534917957,75.34475139,90.64940819
709,2.28967952,3.921706512,1.896456928,75.63486547,76.49011551
752,2.621543066,8.363681624,3.003577791,78.72812642,75.93668964
1027,4.700318854,4.521629319,3.161101787,76.08314999,82.60303977
1431,3.469339063,8.377581114,1.575283091,84.58260282,85.16015032
832,2.610999474,7.175423729,3.46506151,81.7332521,81.64673257
824,2.712242229,4.206174243,3.449774441,75.71107285,84.92637957
961,2.833571768,5.409131842,2.944689792,79.07416299,74.77673682
1068,3.373208273,2.091514926,5.49831702,84.29786438,80.86583634
609,4.596759813,4.561592658,3.031919221,75.56711628,77.83952346
609,5.30282903,5.364378888,0.002482733,78.34912613,84.53566473
820,3.204904985,6.457967634,1.793569205,82.77587798,83.3437882
612,3.753787122,2.969933186,1.523616411,83.14247303,76.15877364
530,2.746962955,3.796316157,2.310795874,76.01595896,73.18622112
503,3.809333907,7.974889222,3.216275916,74.23426944,72.92732852
973,3.297290589,4.862547707,1.552518509,74.77010123,80.79329
390,3.007204652,9.451811043,1.553212479,76.81777437,70.94383733
617,3.974696167,11.46294436,4.725804462,86.35682036,88.03937723
608,3.676932571,6.94372851,1.901399622,74.77684506,77.12517632
1375,2.621458679,4.455722868,3.022411264,77.60410335,75.93751557
521,3.91713761,4.771788053,2.909198628,88.03320716,89.83205839
436,3.897132,6.914879163,3.365967866,76.39163539,88.81524761
917,3.035663812,4.560631396,3.359870993,81.79742471,75.12517802
677,3.229190894,8.619929471,2.019103722,76.69883393,82.01855287
628,2.24250914,12.35521815,2.827160369,85.58322072,81.17044784
851,2.72251235,3.687908459,1.745677696,76.87977799,72.79969428
817,3.648426024,1.916969891,2.409163257,77.95220375,77.48267062
1057,1.969749234,7.026997426,1.92107315,75.38606465,83.76587408
758,2.782948147,8.224387692,2.533100482,85.37199023,77.62719519
836,2.321023776,7.181521947,1.641765771,80.85752572,75.4624557
690,4.32231435,6.275410688,2.320679412,75.93992786,75.48356405
861,1.948058813,6.752657842,1.518086703,73.85265879,74.43074508
427,3.956739258,5.250244266,2.716681411,75.76795421,82.38076864
912,3.216756808,6.055560601,1.782713545,78.03509022,81.30376078
592,4.571150807,5.935587214,2.913508929,76.68700184,81.95892936
1192,3.634098673,4.232498115,2.739777627,77.01137622,72.69756735
947,2.519574128,4.521499992,2.069219254,75.79458731,73.4591809
1170,3.394043676,5.890307384,2.271777317,75.27959905,75.83048805
720,2.930302856,8.400620659,0.843649837,80.12123961,75.80038958
455,2.395878838,5.742823017,3.019935052,75.6190696,84.86939209
1207,3.105795259,7.568521924,1.709388824,77.55725237,79.88417402
460,5.352709758,15.66960032,5.069090606,77.60033437,84.64690494
733,2.660598927,8.761628174,1.819067463,75.44043278,74.48079296
822,3.310683869,5.627634476,2.058694206,77.85300777,78.11730689
557,2.757897811,8.746149546,2.994493581,77.57067973,80.96305355
1299,3.336672716,7.494812278,2.787231473,75.94087978,74.30976204
634,1.890724048,7.470641864,0.569341523,78.20259608,81.73369117
731,2.178237621,10.32326897,1.907554915,77.95866468,80.9115558
517,4.458793207,7.963018319,2.624190147,73.77161986,72.56064701
970,4.12904535,6.878477555,2.365519395,74.5556039,75.498148
531,3.749705374,6.846375195,2.301628777,81.12027614,88.87911467
905,4.078870195,8.148051587,1.553298428,78.16664948,79.43394874
1367,4.126405899,4.289360368,1.783420119,77.93186406,76.88707645
1079,2.312188958,4.881784103,0.624696639,77.83055956,69.55262887
961,2.079145319,5.770543698,2.096041726,75.61511961,76.78561499
619,3.14985737,4.170708462,2.27417434,77.09416938,93.05314403
819,2.563415722,1.009479704,1.523789079,77.4593118,77.08718999
786,4.450374339,11.26051884,2.502196729,78.42448991,85.18110998
886,3.305280441,6.514266969,3.216874692,77.1444291,77.07680232
824,3.741228333,7.626214049,1.301032069,77.06652006,85.14329731
560,1.902979095,5.064942731,1.08435407,76.33836817,70.08519159
497,2.69219197,4.843747868,3.031616308,77.34378272,84.46518405
622,1.843715128,8.425056632,2.092657269,82.90891562,72.54864858
920,3.451914305,7.491181103,1.854833221,77.27054665,91.17179996
1261,4.030530325,7.454143101,5.961709043,84.51530432,73.99271207
714,2.904606393,6.639838078,2.048048279,75.49583889,75.34199335
639,3.687096418,5.667693737,1.595903392,75.68936259,85.87987765
694,2.945726903,9.174094273,3.370997381,75.41961217,64.60060259
639,2.627507744,4.99165022,1.810121994,75.63038872,82.88016595
625,1.715571809,3.800999903,1.741768431,75.37624939,73.46492482
473,3.242340805,6.685039813,1.086155386,77.43103686,74.79826375
263,3.862945291,6.626397943,3.158073681,75.88564278,74.34078828
387,4.408126282,4.717521383,2.32796671,76.80145116,75.64745225
833,3.253787439,4.747890829,1.304677576,77.59189315,72.7428695
1402,3.823560994,8.801231792,4.073269265,78.38597791,77.92468263
733,1.840753074,7.067717603,1.204222033,77.14172201,89.26703583
420,2.493881789,4.163429187,3.72720207,75.68527151,91.08597281
501,2.377262592,9.890951669,3.045902607,76.70601843,74.78513808
575,2.869825741,6.040144128,3.526610307,77.34986066,85.81930814
655,2.100743775,6.55173571,3.183521864,88.03160787,72.76380055
1008,2.539658358,9.541675103,1.27546244,72.98607904,66.9709354
1602,5.023998085,5.238733522,2.317576892,85.89948285,77.25687793
630,4.639606269,7.638461426,4.302821313,76.31317307,70.09354123
1344,2.265764201,4.865013663,2.207112865,80.69414287,75.42083432
632,3.263122809,6.358561454,2.314710919,81.13570881,86.54805225
1050,1.861885519,8.126565823,1.759817401,76.90034374,84.71840063
784,2.830740496,2.409070169,2.821612458,75.36099062,75.37863502
521,3.934726928,6.254171555,1.619508756,74.31872533,80.14410801
555,5.112486984,6.78288916,2.019541507,83.99117035,89.45163569
1006,4.089136913,3.364025865,3.704579692,76.01509161,88.07287341
824,1.95022834,4.579475128,1.679170176,72.96343397,74.98151866
738,2.690923277,5.1663932,2.031914883,74.28698516,79.80369322
1195,2.019293065,7.679059002,1.650549337,88.19375047,81.33311398
647,4.367702324,4.49401083,1.388074915,83.67808837,89.0364723
651,5.516563101,4.665174903,3.494341309,76.76425475,76.83265625
601,2.677033326,6.205801555,3.382925654,73.85999142,84.57320751
799,5.872675562,7.152627334,3.433332797,78.06122836,74.63731315
1342,3.594148912,5.58867276,3.180902686,76.39741291,71.62840204
712,3.023832466,7.533396889,0.919687985,76.27975952,81.18573288
296,3.033583505,6.628801661,3.167462348,74.32833007,78.9570626
623,3.654753819,5.452072833,3.010905571,76.46002177,74.77516941
891,4.669928038,7.457435645,1.635259445,78.32220253,70.55386593
367,3.092527386,4.256093122,1.603433779,75.49990447,72.21062605
747,2.867609639,8.106018603,0.957311454,78.13083731,77.90195637
852,5.192018442,10.15029938,2.479440911,75.1965534,70.81007257
593,3.223123092,9.812645038,1.746359317,77.18651762,85.5367054
978,5.319276358,6.544275483,1.282774452,77.5021973,83.38128413
509,4.875057985,4.888984715,1.928559236,84.31452348,77.33970715
450,2.7132923,3.965928436,1.356515712,77.25806189,73.27323218
700,2.380521522,6.07371312,2.801817759,84.38021142,76.59297606
425,5.27772412,11.49020286,1.631634393,75.75758905,79.52068877
857,6.668045652,6.813852637,1.541264082,74.85885578,77.11120634
881,3.476857015,5.481748373,1.539697566,78.37744588,72.67122344
457,3.466659976,5.579131796,1.422546889,77.6092668,75.6923232
727,4.072361064,6.208265342,1.764519936,79.70456993,73.38014355
423,2.96629279,6.824370838,2.455785526,77.55663557,74.69922256
857,4.4907973,6.570570903,2.42058139,75.5286835,78.3616074
656,2.557949222,9.365773567,2.689524843,81.8981868,74.12603637
